SParp1dup.fq	Beta-globin-dup.Watson.ref
SParp2dup.fq	Beta-globin-dup.Watson.ref
SExo1dup.fq	Beta-globin-dup.Watson.ref
SExo2dup.fq	Beta-globin-dup.Watson.ref
SXrcc1dup.fq	Beta-globin-dup.Watson.ref
SXrcc2dup.fq	Beta-globin-dup.Watson.ref
Bd1-A1B1.fq	PAMIII-del.Watson.ref
Bd2-A1B2.fq	PAMIII-del.Watson.ref
Bd3.fq	PAMIII-del.Watson.ref
Bd4.fq	PAMIII-del.Watson.ref
Bcd1-A2B1.fq	PAMIII-del.Watson.ref
Bcd2-A2B2.fq	PAMIII-del.Watson.ref
BCd3.fq	PAMIII-del.Watson.ref
BCd4.fq	PAMIII-del.Watson.ref
BF1-A1C1.fq	PAMIII-up.Watson.ref
BF2-A1C2.fq	PAMIII-up.Watson.ref
BF3.fq	PAMIII-up.Watson.ref
BF4.fq	PAMIII-up.Watson.ref
BcF1-A2C1.fq	PAMIII-up.Watson.ref
BcF2-A2C2.fq	PAMIII-up.Watson.ref
BCF3.fq	PAMIII-up.Watson.ref
BCF4.fq	PAMIII-up.Watson.ref
BR1-D1E1.fq	PAMIII-down.Watson.ref
BR2-D1E2.fq	PAMIII-down.Watson.ref
BCR1-D2E1.fq	PAMIII-down.Watson.ref
BCR2-D2E2.fq	PAMIII-down.Watson.ref
gWT1dup.fq	PAMIII-dup.Watson.ref
gWT2dup.fq	PAMIII-dup.Watson.ref
gC1dup.fq	PAMIII-dup.Watson.ref
gC2dup.fq	PAMIII-dup.Watson.ref
R21-1del.fq	PAMIV-del.Watson.ref
R21-2del.fq	PAMIV-del.Watson.ref
R21C-1del.fq	PAMIV-del.Watson.ref
R21C-2del.fq	PAMIV-del.Watson.ref
R21-1VF.fq	PAMIV-down.Watson.ref
R21-2VF.fq	PAMIV-down.Watson.ref
R21C-1VF.fq	PAMIV-down.Watson.ref
R21C-2VF.fq	PAMIV-down.Watson.ref
R21-1VR.fq	PAMIV-up.Watson.ref
R21-2VR.fq	PAMIV-up.Watson.ref
R21C-1VR.fq	PAMIV-up.Watson.ref
R21C-2VR.fq	PAMIV-up.Watson.ref
R21-1dup.fq	PAMIV-dup.Watson.ref
R21-2dup.fq	PAMIV-dup.Watson.ref
R21C-1dup.fq	PAMIV-dup.Watson.ref
R21C-2dup.fq	PAMIV-dup.Watson.ref
USP40-d1.fq	1.16-kb-del.Watson.ref
USP40-d2.fq	1.16-kb-del.Watson.ref
USP40-d3.fq	1.16-kb-del.Watson.ref
USP40-d4.fq	1.16-kb-del.Watson.ref
HoxA-A-d1.fq	53.1-kb-del.Watson.ref
HoxA-A-d2.fq	53.1-kb-del.Watson.ref
HoxA-A-d3.fq	53.1-kb-del.Watson.ref
